62,1,0.3425414364640884,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a996])
62,2,0.3425414364640884,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a4])
62,3,0.3425414364640884,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a701])
63,1,0.34806629834254144,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a995])
63,2,0.34806629834254144,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a5])
63,3,0.34806629834254144,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a858])
64,1,0.35359116022099446,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a995])
64,2,0.35359116022099446,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a5])
64,3,0.35359116022099446,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a388])
65,1,0.35911602209944754,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a994])
65,2,0.35911602209944754,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a6])
65,3,0.35911602209944754,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a3])
66,1,0.36464088397790057,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a994])
66,2,0.36464088397790057,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a6])
66,3,0.36464088397790057,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a238])
67,1,0.3701657458563536,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a994])
67,2,0.3701657458563536,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a6])
67,3,0.3701657458563536,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a863])
68,1,0.3756906077348066,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a993])
68,2,0.3756906077348066,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a7])
68,3,0.3756906077348066,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a884])
69,1,0.3812154696132597,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a993])
69,2,0.3812154696132597,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a7])
69,3,0.3812154696132597,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a381])
70,1,0.3867403314917127,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a992])
70,2,0.3867403314917127,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a8])
70,3,0.3867403314917127,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a382])
71,1,0.39226519337016574,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a991])
71,2,0.39226519337016574,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a9])
71,3,0.39226519337016574,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a410])
72,1,0.39779005524861877,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a991])
72,2,0.39779005524861877,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a9])
72,3,0.39779005524861877,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a256])
73,1,0.40331491712707185,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a990])
73,2,0.40331491712707185,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a10])
73,3,0.40331491712707185,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a740])
74,1,0.4088397790055249,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a989])
74,2,0.4088397790055249,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a11])
74,3,0.4088397790055249,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a432])
